C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_17_190.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_17_190.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_17_190.jpg, 0, 0.5858979, 0, 0.7038423
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_17_293.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_17_293.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_17_293.jpg, -0.0583812, 0.9322159, 0, 1.824441
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_17_394.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_17_394.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_17_394.jpg, -0.2846787, 1, 0, 2.977011
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_17_497.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_17_497.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_17_497.jpg, 0, 1, 0, 4.148059
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_17_600.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_17_600.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_17_600.jpg, -0.0206697, 1, 0, 5.311954
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_17_703.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_17_703.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_17_703.jpg, -0.3331044, 1, 0, 6.443737
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_17_805.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_17_805.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_17_805.jpg, -0.06466079, 1, 0, 7.583066
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_17_912.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_17_912.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_17_912.jpg, -0.0001215003, 1, 0, 8.934098
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_018.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_018.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_018.jpg, -0.1346871, 1, 0, 10.04004
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_118.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_118.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_118.jpg, 0, 0.7173196, 0, 10.96271
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_222.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_222.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_222.jpg, 0, 0.4081084, 0, 11.35903
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_329.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_329.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_329.jpg, 0, 0.6662338, 0, 11.82701
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_436.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_436.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_436.jpg, 0, 1, 0, 13.03871
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_540.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_540.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_540.jpg, -0.2973783, 1, 0, 13.98169
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_646.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_646.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_646.jpg, -0.1986003, 1, 0, 15.06941
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_747.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_747.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_747.jpg, -0.08779199, 1, 0, 16.25183
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_851.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_851.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_851.jpg, -0.3906246, 1, 0, 17.11121
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_18_954.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_18_954.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_18_954.jpg, -0.1297323, 1, 0, 18.34181
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_057.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_057.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_057.jpg, -0.0493722, 1, 0, 19.49968
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_164.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_164.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_164.jpg, -0.3436509, 1, 0, 20.36399
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_264.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_264.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_264.jpg, -0.09585422, 1, 0, 21.44099
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_366.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_366.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_366.jpg, -0.0877182, 1, 0, 22.37861
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_470.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_470.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_470.jpg, -0.1926783, 1, 0, 23.35412
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_572.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_572.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_572.jpg, -0.1027158, 1, 0, 24.51098
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_680.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_680.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_680.jpg, -0.2179293, 1, 0, 25.43492
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_780.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_780.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_780.jpg, 0, 1, 0, 26.38421
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_883.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_883.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_883.jpg, -0.1454265, 1, 0, 27.31418
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_19_984.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_19_984.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_19_984.jpg, -0.3914829, 1, 0, 28.18459
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_20_085.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_20_085.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_20_085.jpg, -0.1377549, 1, 0, 29.09228
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_20_188.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_20_188.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_20_188.jpg, -0.4289439, 1, 0, 29.96308
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_20_290.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_20_290.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_20_290.jpg, -0.1774689, 1, 0, 30.19335
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_20_394.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_20_394.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_20_394.jpg, 0, 1, 0, 30.18824
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_20_500.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_20_500.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_20_500.jpg, 0, 1, 0, 30.1901
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_20_606.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_20_606.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_20_606.jpg, -0.2916078, 1, 0, 30.17214
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_20_713.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_20_713.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_20_713.jpg, 0, 1, 0, 30.18938
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_20_812.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_20_812.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_20_812.jpg, 0, 1, 0, 30.19047
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_20_915.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_20_915.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_20_915.jpg, 0, 1, 0, 30.19042
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_021.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_021.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_021.jpg, 0, 1, 0, 30.19096
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_126.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_126.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_126.jpg, 0, 1, 0, 30.18992
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_233.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_233.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_233.jpg, -0.1537059, 1, 0, 30.18777
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_341.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_341.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_341.jpg, -0.0276045, 1, 0, 30.19016
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_448.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_448.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_448.jpg, -0.2416044, 1, 0, 30.17977
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_554.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_554.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_554.jpg, -0.0659304, 1, 0, 30.18995
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_656.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_656.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_656.jpg, 0, 1, 0, 30.18951
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_760.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_760.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_760.jpg, 0, 1, 0, 30.19009
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_860.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_860.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_860.jpg, -0.2050347, 1, 0, 30.18105
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_21_964.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_21_964.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_21_964.jpg, 0, 1, 0, 30.18948
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_22_069.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_22_069.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_22_069.jpg, -0.2706297, 1, 0, 30.17561
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_22_171.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_22_171.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_22_171.jpg, -0.008856289, 1, 0, 30.18963
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_22_277.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_22_277.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_22_277.jpg, -0.2253099, 1, 0, 30.18341
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_22_384.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_22_384.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_22_384.jpg, 0, 1, 0, 30.18876
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_22_492.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_22_492.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_22_492.jpg, -0.1485765, 1, 0, 30.18593
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_22_599.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_22_599.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_22_599.jpg, -0.4174758, 1, 0, 30.15737
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_22_706.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_22_706.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_22_706.jpg, -0.1242549, 1, 0, 30.19234
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_22_818.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_22_818.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_22_818.jpg, -0.0533016, 1, 0, 30.19128
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_22_923.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_22_923.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_22_923.jpg, 0, 1, 0, 30.18984
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_026.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_026.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_026.jpg, 0, 1, 0, 30.19026
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_134.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_134.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_134.jpg, 0, 1, 0, 30.19033
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_240.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_240.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_240.jpg, 0, 1, 0, 30.19032
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_346.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_346.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_346.jpg, 0, 1, 0, 30.19028
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_452.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_452.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_452.jpg, 0, 1, 0, 30.19036
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_559.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_559.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_559.jpg, 0, 1, 0, 30.19029
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_660.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_660.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_660.jpg, 0, 1, 0, 30.19034
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_765.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_765.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_765.jpg, 0, 1, 0, 30.19017
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_872.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_872.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_872.jpg, 0, 1, 0, 30.19019
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_23_978.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_23_978.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_23_978.jpg, 0, 1, 0, 30.19028
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_24_081.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_24_081.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_24_081.jpg, 0, 1, 0, 30.19016
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_24_187.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_24_187.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_24_187.jpg, 0, 1, 0, 30.19016
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_24_293.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_24_293.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_24_293.jpg, 0, 1, 0, 30.18844
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_24_394.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_24_394.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_24_394.jpg, 0, 1, 0, 30.19064
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_24_496.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_24_496.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_24_496.jpg, -0.0779055, 1, 0, 30.18777
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_24_602.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_24_602.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_24_602.jpg, -0.09969269, 1, 0, 30.1899
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_24_704.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_24_704.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_24_704.jpg, 0, 1, 0, 30.18962
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_24_811.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_24_811.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_24_811.jpg, -0.2731305, 1, 0, 30.17435
C:\Users\Rafael\Desktop\data\IMG\center_2020_03_14_21_44_24_920.jpg, C:\Users\Rafael\Desktop\data\IMG\left_2020_03_14_21_44_24_920.jpg, C:\Users\Rafael\Desktop\data\IMG\right_2020_03_14_21_44_24_920.jpg, 0, 1, 0, 30.18921
